locationId,location,entity,parameter,value,local_time,sensor_lat,sensor_lon
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,24.6,2023-06-06 16:02:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,24.5,2023-06-06 16:00:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.0,2023-06-06 15:58:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.2,2023-06-06 15:56:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.2,2023-06-06 15:54:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,24.7,2023-06-06 15:52:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,26.7,2023-06-06 15:50:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.3,2023-06-06 15:48:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,22.5,2023-06-06 15:46:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.2,2023-06-06 15:44:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,20.9,2023-06-06 15:42:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,22.7,2023-06-06 15:40:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,24.6,2023-06-06 15:38:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.1,2023-06-06 15:36:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.8,2023-06-06 15:34:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.2,2023-06-06 15:32:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.0,2023-06-06 15:30:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,24.1,2023-06-06 15:28:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.9,2023-06-06 15:26:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,26.3,2023-06-06 15:24:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,29.0,2023-06-06 15:22:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.7,2023-06-06 15:20:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.2,2023-06-06 15:18:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,24.8,2023-06-06 15:16:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,22.3,2023-06-06 15:14:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.1,2023-06-06 15:13:00-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,22.8,2023-06-06 15:10:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,22.9,2023-06-06 15:06:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.0,2023-06-06 15:04:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.3,2023-06-06 15:02:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,26.2,2023-06-06 15:00:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,26.8,2023-06-06 14:58:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.9,2023-06-06 14:56:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.6,2023-06-06 14:54:59-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,26.9,2023-06-06 14:52:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,25.0,2023-06-06 14:48:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.3,2023-06-06 14:46:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,23.7,2023-06-06 14:44:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,21.7,2023-06-06 14:42:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,28.4,2023-06-06 14:40:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.2,2023-06-06 14:38:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,28.2,2023-06-06 14:36:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.4,2023-06-06 14:34:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,26.8,2023-06-06 14:32:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.6,2023-06-06 14:30:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.1,2023-06-06 14:28:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.6,2023-06-06 14:26:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.1,2023-06-06 14:24:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.9,2023-06-06 14:22:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.7,2023-06-06 14:20:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.0,2023-06-06 14:18:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,29.4,2023-06-06 14:16:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.1,2023-06-06 14:14:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.5,2023-06-06 14:12:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.9,2023-06-06 14:10:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.1,2023-06-06 14:08:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.0,2023-06-06 14:06:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,31.4,2023-06-06 14:04:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.5,2023-06-06 14:02:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.8,2023-06-06 14:00:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.6,2023-06-06 13:58:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.2,2023-06-06 13:54:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.9,2023-06-06 13:52:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.6,2023-06-06 13:50:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.3,2023-06-06 13:48:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.9,2023-06-06 13:46:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.3,2023-06-06 13:44:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.9,2023-06-06 13:42:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.3,2023-06-06 13:40:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.2,2023-06-06 13:38:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.3,2023-06-06 13:36:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.8,2023-06-06 13:34:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.7,2023-06-06 13:32:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.3,2023-06-06 13:30:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.2,2023-06-06 13:28:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.3,2023-06-06 13:26:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,31.5,2023-06-06 13:24:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,28.7,2023-06-06 13:22:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,29.0,2023-06-06 13:20:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,27.1,2023-06-06 13:18:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,31.0,2023-06-06 13:16:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.5,2023-06-06 13:14:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.2,2023-06-06 13:12:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.4,2023-06-06 13:10:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.1,2023-06-06 13:06:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.8,2023-06-06 13:04:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.7,2023-06-06 13:02:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.5,2023-06-06 13:00:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.4,2023-06-06 12:58:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.5,2023-06-06 12:56:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.3,2023-06-06 12:52:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,30.4,2023-06-06 12:50:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,33.1,2023-06-06 12:48:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,32.2,2023-06-06 12:46:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,28.0,2023-06-06 12:44:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.1,2023-06-06 12:42:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.3,2023-06-06 12:40:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.0,2023-06-06 12:38:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.9,2023-06-06 12:36:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.2,2023-06-06 12:34:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.6,2023-06-06 12:32:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.2,2023-06-06 12:30:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.6,2023-06-06 12:28:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,34.7,2023-06-06 12:26:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,37.4,2023-06-06 12:22:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,37.6,2023-06-06 12:20:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,37.5,2023-06-06 12:18:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.8,2023-06-06 12:14:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.6,2023-06-06 12:10:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,35.6,2023-06-06 12:08:58-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.8,2023-06-06 12:06:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.0,2023-06-06 12:04:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.6,2023-06-06 12:02:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.7,2023-06-06 12:00:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,38.0,2023-06-06 11:56:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,38.9,2023-06-06 11:54:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,38.5,2023-06-06 11:52:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,38.8,2023-06-06 11:50:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,39.7,2023-06-06 11:48:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,37.1,2023-06-06 11:46:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,37.7,2023-06-06 11:44:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,37.9,2023-06-06 11:42:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,36.6,2023-06-06 11:40:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,41.9,2023-06-06 11:38:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,42.5,2023-06-06 11:36:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,41.1,2023-06-06 11:34:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,39.8,2023-06-06 11:32:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,40.8,2023-06-06 11:30:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,43.1,2023-06-06 11:28:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,40.8,2023-06-06 11:26:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,41.4,2023-06-06 11:24:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,43.1,2023-06-06 11:22:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,42.5,2023-06-06 11:20:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,44.5,2023-06-06 11:18:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,43.0,2023-06-06 11:16:57-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,43.8,2023-06-06 11:14:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,44.3,2023-06-06 11:12:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,43.6,2023-06-06 11:08:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,44.2,2023-06-06 11:06:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,44.2,2023-06-06 11:04:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,45.3,2023-06-06 11:00:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,47.7,2023-06-06 10:58:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,47.3,2023-06-06 10:56:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,46.7,2023-06-06 10:54:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.4,2023-06-06 10:52:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.6,2023-06-06 10:50:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,47.8,2023-06-06 10:48:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.1,2023-06-06 10:46:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.3,2023-06-06 10:42:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.1,2023-06-06 10:40:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.0,2023-06-06 10:38:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.9,2023-06-06 10:36:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.6,2023-06-06 10:34:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.0,2023-06-06 10:32:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.8,2023-06-06 10:30:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.4,2023-06-06 10:26:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.8,2023-06-06 10:24:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.3,2023-06-06 10:22:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.9,2023-06-06 10:20:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.2,2023-06-06 10:18:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.0,2023-06-06 10:16:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.9,2023-06-06 10:14:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,52.3,2023-06-06 10:10:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.5,2023-06-06 10:06:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.8,2023-06-06 10:02:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.0,2023-06-06 09:58:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.4,2023-06-06 09:56:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.2,2023-06-06 09:54:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.0,2023-06-06 09:52:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.8,2023-06-06 09:50:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.8,2023-06-06 09:48:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.0,2023-06-06 09:46:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.0,2023-06-06 09:44:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.3,2023-06-06 09:40:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.1,2023-06-06 09:38:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.1,2023-06-06 09:36:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.9,2023-06-06 09:34:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.2,2023-06-06 09:32:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.7,2023-06-06 09:30:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.2,2023-06-06 09:28:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.7,2023-06-06 09:26:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.8,2023-06-06 09:24:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.6,2023-06-06 09:22:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.6,2023-06-06 09:20:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.7,2023-06-06 09:18:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.1,2023-06-06 09:16:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,51.3,2023-06-06 09:14:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.2,2023-06-06 09:12:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.8,2023-06-06 09:11:01-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.3,2023-06-06 09:08:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.9,2023-06-06 09:06:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.7,2023-06-06 09:04:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,50.1,2023-06-06 09:02:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.6,2023-06-06 09:00:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.5,2023-06-06 08:58:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.9,2023-06-06 08:56:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.4,2023-06-06 08:54:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.8,2023-06-06 08:52:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.2,2023-06-06 08:50:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.6,2023-06-06 08:48:56-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.9,2023-06-06 08:46:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.1,2023-06-06 08:44:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,47.4,2023-06-06 08:42:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.6,2023-06-06 08:40:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.8,2023-06-06 08:38:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.1,2023-06-06 08:36:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.0,2023-06-06 08:34:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.5,2023-06-06 08:32:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.8,2023-06-06 08:30:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.5,2023-06-06 08:28:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.4,2023-06-06 08:26:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.9,2023-06-06 08:24:54-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,49.8,2023-06-06 08:22:55-04:00,42.302605,-83.106674
65004,EC-BFD-SW Detroit EGLE Station,Community Organization,pm25,48.8,2023-06-06 08:20:54-04:00,42.302605,-83.106674
